"datum";"bundesland_id";"bundesland_name";"versorgungsstufe";"faelle_covid_aktuell";"intensivbetten_frei";"intensivbetten_belegt";"anzahl_meldebereiche"
2023-03-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";410;1372;6177;772
2023-03-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";275;748;6927;289
2023-03-03;0;"Deutschland";"FACHKLINIK";27;81;710;73
2023-03-03;0;"Deutschland";"nicht angegeben";4;16;171;15
2023-03-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";297;1057;6133;472
2023-03-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";265;786;7038;290
2023-03-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";407;1370;6199;772
2023-03-02;0;"Deutschland";"nicht angegeben";3;14;173;15
2023-03-02;0;"Deutschland";"FACHKLINIK";27;80;710;73
2023-03-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";400;1415;6129;772
2023-03-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";309;1071;6116;471
2023-03-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";292;770;7090;290
2023-03-01;0;"Deutschland";"FACHKLINIK";30;86;743;74
2023-03-01;0;"Deutschland";"nicht angegeben";3;11;176;15
2023-02-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";299;1083;6162;473
2023-02-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";418;1427;6115;772
2023-02-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";305;758;7116;291
2023-02-28;0;"Deutschland";"FACHKLINIK";27;82;740;74
2023-02-28;0;"Deutschland";"nicht angegeben";2;12;173;15
2023-02-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";425;1543;5961;771
2023-02-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";299;1141;6058;472
2023-02-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";297;842;6967;292
2023-02-27;0;"Deutschland";"FACHKLINIK";29;100;728;74
2023-02-27;0;"Deutschland";"nicht angegeben";2;15;172;15
2023-02-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";431;1549;5871;771
2023-02-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";281;1147;5999;472
2023-02-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";291;809;6896;293
2023-02-26;0;"Deutschland";"FACHKLINIK";34;90;720;74
2023-02-26;0;"Deutschland";"nicht angegeben";4;16;172;15
2023-02-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";287;1086;6069;473
2023-02-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";424;1369;6052;770
2023-02-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";291;753;7007;291
2023-02-25;0;"Deutschland";"FACHKLINIK";35;83;732;74
2023-02-25;0;"Deutschland";"nicht angegeben";4;16;172;15
2023-02-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";410;1329;6128;769
2023-02-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";268;1036;6188;473
2023-02-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";296;706;7100;291
2023-02-24;0;"Deutschland";"FACHKLINIK";37;68;762;74
2023-02-24;0;"Deutschland";"nicht angegeben";6;18;170;15
2023-02-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";260;1015;6235;473
2023-02-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";404;1350;6163;768
2023-02-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";304;697;7063;292
2023-02-23;0;"Deutschland";"FACHKLINIK";37;76;759;74
2023-02-23;0;"Deutschland";"nicht angegeben";5;17;171;15
2023-02-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";256;1047;6212;473
2023-02-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";394;1298;6241;770
2023-02-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";311;669;7167;293
2023-02-22;0;"Deutschland";"FACHKLINIK";35;79;755;74
2023-02-22;0;"Deutschland";"nicht angegeben";6;18;170;15
2023-02-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";265;1078;6160;472
2023-02-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";368;1375;6159;771
2023-02-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";297;761;7115;293
2023-02-21;0;"Deutschland";"FACHKLINIK";33;75;766;75
2023-02-21;0;"Deutschland";"nicht angegeben";8;17;172;15
2023-02-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";347;1568;6033;772
2023-02-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";259;1125;6072;472
2023-02-20;0;"Deutschland";"FACHKLINIK";30;98;741;75
2023-02-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";286;832;6984;293
2023-02-20;0;"Deutschland";"nicht angegeben";7;18;171;15
2023-02-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";315;1465;6004;773
2023-02-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";230;1136;6025;472
2023-02-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";257;812;6963;294
2023-02-19;0;"Deutschland";"FACHKLINIK";30;84;730;75
2023-02-19;0;"Deutschland";"nicht angegeben";6;25;164;15
2023-02-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";221;1039;6163;471
2023-02-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";264;764;7053;293
2023-02-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";329;1419;6102;773
2023-02-18;0;"Deutschland";"FACHKLINIK";27;83;736;75
2023-02-18;0;"Deutschland";"nicht angegeben";7;29;159;15
2023-02-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";226;1011;6249;472
2023-02-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";349;1345;6204;774
2023-02-17;0;"Deutschland";"nicht angegeben";7;21;160;15
2023-02-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";263;755;7117;293
2023-02-17;0;"Deutschland";"FACHKLINIK";29;77;762;75
2023-02-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";330;1331;6258;772
2023-02-16;0;"Deutschland";"FACHKLINIK";27;78;762;75
2023-02-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";243;724;7201;294
2023-02-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";230;1063;6204;471
2023-02-16;0;"Deutschland";"nicht angegeben";7;19;162;14
2023-02-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";226;1077;6210;472
2023-02-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";304;1354;6221;773
2023-02-15;0;"Deutschland";"FACHKLINIK";18;86;757;75
2023-02-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";228;735;7198;294
2023-02-15;0;"Deutschland";"nicht angegeben";2;17;164;14
2023-02-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";225;1069;6223;473
2023-02-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";296;1399;6193;772
2023-02-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";220;798;7134;294
2023-02-14;0;"Deutschland";"FACHKLINIK";18;95;742;75
2023-02-14;0;"Deutschland";"nicht angegeben";3;17;164;14
2023-02-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";293;1558;6002;773
2023-02-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";224;1161;6075;472
2023-02-13;0;"Deutschland";"nicht angegeben";4;16;165;14
2023-02-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";203;893;7012;295
2023-02-13;0;"Deutschland";"FACHKLINIK";18;101;732;75
2023-02-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";272;1505;5939;772
2023-02-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";208;1177;6047;471
2023-02-12;0;"Deutschland";"FACHKLINIK";15;103;697;75
2023-02-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";213;806;7043;295
2023-02-12;0;"Deutschland";"nicht angegeben";5;20;155;14
2023-02-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";264;1410;6102;771
2023-02-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";199;1147;6081;469
2023-02-11;0;"Deutschland";"FACHKLINIK";16;90;716;74
2023-02-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";212;834;7074;295
2023-02-11;0;"Deutschland";"nicht angegeben";4;22;150;14
2023-02-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";198;1096;6151;469
2023-02-10;0;"Deutschland";"FACHKLINIK";19;76;758;74
2023-02-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";246;1395;6209;773
2023-02-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";202;786;7117;295
2023-02-10;0;"Deutschland";"nicht angegeben";4;16;172;15
2023-02-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";190;1094;6189;470
2023-02-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";246;1429;6216;774
2023-02-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";204;773;7150;295
2023-02-09;0;"Deutschland";"FACHKLINIK";22;86;752;74
2023-02-09;0;"Deutschland";"nicht angegeben";5;19;167;15
2023-02-08;0;"Deutschland";"FACHKLINIK";22;94;741;74
2023-02-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";192;1078;6226;472
2023-02-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";255;1451;6193;774
2023-02-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";214;742;7173;295
2023-02-08;0;"Deutschland";"nicht angegeben";4;16;172;15
2023-02-07;0;"Deutschland";"FACHKLINIK";20;97;735;74
2023-02-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";206;847;7057;295
2023-02-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";240;1459;6182;774
2023-02-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";198;1119;6143;473
2023-02-07;0;"Deutschland";"nicht angegeben";4;19;169;15
2023-02-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";194;1226;5985;473
2023-02-06;0;"Deutschland";"FACHKLINIK";20;99;733;74
2023-02-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";227;1643;5975;775
2023-02-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";194;929;6943;295
2023-02-06;0;"Deutschland";"nicht angegeben";5;18;170;15
2023-02-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";222;1607;5930;776
2023-02-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";186;1235;5994;474
2023-02-05;0;"Deutschland";"nicht angegeben";5;17;172;15
2023-02-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";181;937;6895;295
2023-02-05;0;"Deutschland";"FACHKLINIK";22;96;719;74
2023-02-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";213;1492;6057;776
2023-02-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";191;1139;6124;474
2023-02-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";171;850;7033;296
2023-02-04;0;"Deutschland";"FACHKLINIK";23;78;740;74
2023-02-04;0;"Deutschland";"nicht angegeben";5;14;175;15
2023-02-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";180;1070;6189;474
2023-02-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";223;1431;6170;776
2023-02-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";189;773;7161;295
2023-02-03;0;"Deutschland";"FACHKLINIK";22;68;770;74
2023-02-03;0;"Deutschland";"nicht angegeben";2;15;174;15
2023-02-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";179;1035;6297;475
2023-02-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";227;1481;6146;775
2023-02-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";186;781;7169;296
2023-02-02;0;"Deutschland";"FACHKLINIK";22;65;775;74
2023-02-02;0;"Deutschland";"nicht angegeben";1;22;167;15
2023-02-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";212;1526;6118;775
2023-02-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";182;1008;6286;475
2023-02-01;0;"Deutschland";"FACHKLINIK";24;87;766;75
2023-02-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";182;828;7109;295
2023-02-01;0;"Deutschland";"nicht angegeben";0;19;170;15
2023-01-31;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";174;1105;6194;475
2023-01-31;0;"Deutschland";"FACHKLINIK";24;75;778;75
2023-01-31;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";211;1524;6082;775
2023-01-31;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";188;827;7117;295
2023-01-31;0;"Deutschland";"nicht angegeben";0;16;174;15
2023-01-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";179;1200;6057;475
2023-01-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";226;1595;5979;775
2023-01-30;0;"Deutschland";"FACHKLINIK";24;93;754;75
2023-01-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";196;934;6932;295
2023-01-30;0;"Deutschland";"nicht angegeben";1;21;170;15
2023-01-29;0;"Deutschland";"FACHKLINIK";23;91;737;75
2023-01-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";211;1632;5899;774
2023-01-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";167;1186;6006;475
2023-01-29;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";195;910;6967;296
2023-01-29;0;"Deutschland";"nicht angegeben";1;22;165;15
2023-01-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";168;1213;6118;474
2023-01-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";204;1480;6067;775
2023-01-28;0;"Deutschland";"FACHKLINIK";24;76;756;75
2023-01-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";193;838;7081;296
2023-01-28;0;"Deutschland";"nicht angegeben";2;17;170;15
2023-01-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";176;1049;6224;475
2023-01-27;0;"Deutschland";"FACHKLINIK";26;81;762;75
2023-01-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";210;1342;6242;775
2023-01-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";198;779;7163;296
2023-01-27;0;"Deutschland";"nicht angegeben";3;14;173;15
2023-01-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";217;1448;6154;775
2023-01-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";176;1087;6187;475
2023-01-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";213;776;7221;296
2023-01-26;0;"Deutschland";"FACHKLINIK";26;78;769;75
2023-01-26;0;"Deutschland";"nicht angegeben";3;12;177;15
2023-01-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";185;1092;6204;475
2023-01-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";233;1413;6211;776
2023-01-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";225;786;7202;296
2023-01-25;0;"Deutschland";"FACHKLINIK";27;88;753;75
2023-01-25;0;"Deutschland";"nicht angegeben";2;14;171;15
2023-01-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";177;1100;6192;475
2023-01-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";250;1454;6157;776
2023-01-24;0;"Deutschland";"FACHKLINIK";26;91;755;75
2023-01-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";213;821;7129;296
2023-01-24;0;"Deutschland";"nicht angegeben";3;18;167;15
2023-01-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";183;1159;6066;475
2023-01-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";245;1559;6011;776
2023-01-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";217;872;6979;296
2023-01-23;0;"Deutschland";"FACHKLINIK";25;100;737;75
2023-01-23;0;"Deutschland";"nicht angegeben";2;20;165;15
2023-01-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";246;1543;5954;777
2023-01-22;0;"Deutschland";"FACHKLINIK";23;95;715;75
2023-01-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";196;1165;6052;477
2023-01-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";230;823;6999;295
2023-01-22;0;"Deutschland";"nicht angegeben";4;17;162;15
2023-01-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";196;1025;6213;475
2023-01-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";254;1418;6102;778
2023-01-21;0;"Deutschland";"FACHKLINIK";24;78;737;75
2023-01-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";242;813;7054;294
2023-01-21;0;"Deutschland";"nicht angegeben";4;19;160;15
2023-01-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";279;1288;6312;780
2023-01-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";202;984;6310;475
2023-01-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";264;780;7132;294
2023-01-20;0;"Deutschland";"FACHKLINIK";27;81;767;75
2023-01-20;0;"Deutschland";"nicht angegeben";3;24;156;15
2023-01-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";304;1261;6374;778
2023-01-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";268;741;7040;295
2023-01-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";223;941;6373;476
2023-01-19;0;"Deutschland";"nicht angegeben";3;20;156;15
2023-01-19;0;"Deutschland";"FACHKLINIK";27;76;770;75
2023-01-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";230;932;6333;474
2023-01-18;0;"Deutschland";"FACHKLINIK";28;70;769;75
2023-01-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";325;1186;6479;778
2023-01-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";265;707;7050;292
2023-01-18;0;"Deutschland";"nicht angegeben";2;16;167;15
2023-01-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";341;1244;6386;778
2023-01-17;0;"Deutschland";"FACHKLINIK";29;69;770;75
2023-01-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";277;728;7012;292
2023-01-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";249;893;6337;476
2023-01-17;0;"Deutschland";"nicht angegeben";1;14;169;15
2023-01-16;0;"Deutschland";"FACHKLINIK";29;81;758;75
2023-01-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";269;1041;6193;474
2023-01-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";359;1386;6208;779
2023-01-16;0;"Deutschland";"nicht angegeben";2;15;168;15
2023-01-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";296;817;6848;292
2023-01-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";268;1009;6170;474
2023-01-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";371;1388;6110;779
2023-01-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";323;764;6872;293
2023-01-15;0;"Deutschland";"FACHKLINIK";28;86;731;75
2023-01-15;0;"Deutschland";"nicht angegeben";4;15;165;15
2023-01-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";266;923;6334;474
2023-01-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";364;1241;6282;780
2023-01-14;0;"Deutschland";"FACHKLINIK";30;81;744;75
2023-01-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";333;693;6966;292
2023-01-14;0;"Deutschland";"nicht angegeben";4;14;164;15
2023-01-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";290;897;6368;474
2023-01-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";384;1151;6389;780
2023-01-13;0;"Deutschland";"FACHKLINIK";24;85;762;75
2023-01-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";357;679;7035;294
2023-01-13;0;"Deutschland";"nicht angegeben";4;18;160;15
2023-01-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";413;1123;6470;779
2023-01-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";305;883;6407;475
2023-01-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";358;673;7099;294
2023-01-12;0;"Deutschland";"FACHKLINIK";24;74;763;75
2023-01-12;0;"Deutschland";"nicht angegeben";4;19;162;15
2023-01-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";324;900;6381;475
2023-01-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";437;1051;6529;779
2023-01-11;0;"Deutschland";"FACHKLINIK";21;82;751;74
2023-01-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";364;711;7065;294
2023-01-11;0;"Deutschland";"nicht angegeben";5;20;161;15
2023-01-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";336;898;6351;475
2023-01-10;0;"Deutschland";"FACHKLINIK";22;93;732;74
2023-01-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";471;1069;6483;778
2023-01-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";378;704;7024;294
2023-01-10;0;"Deutschland";"nicht angegeben";7;17;164;15
2023-01-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";378;937;6193;473
2023-01-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";497;1113;6347;779
2023-01-09;0;"Deutschland";"FACHKLINIK";25;100;724;74
2023-01-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";376;765;6869;294
2023-01-09;0;"Deutschland";"nicht angegeben";8;16;165;15
2023-01-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";384;899;6139;473
2023-01-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";491;1079;6285;778
2023-01-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";367;729;6820;293
2023-01-08;0;"Deutschland";"FACHKLINIK";28;86;707;75
2023-01-08;0;"Deutschland";"nicht angegeben";11;18;160;15
2023-01-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";384;873;6177;471
2023-01-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";483;1038;6346;776
2023-01-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";373;681;6882;293
2023-01-07;0;"Deutschland";"FACHKLINIK";26;80;719;75
2023-01-07;0;"Deutschland";"nicht angegeben";10;22;156;15
2023-01-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";485;936;6502;777
2023-01-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";399;662;7038;295
2023-01-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";376;859;6206;470
2023-01-06;0;"Deutschland";"FACHKLINIK";27;93;731;75
2023-01-06;0;"Deutschland";"nicht angegeben";9;18;160;15
2023-01-05;0;"Deutschland";"FACHKLINIK";28;86;740;75
2023-01-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";498;988;6501;781
2023-01-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";368;827;6264;471
2023-01-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";409;662;7053;294
2023-01-05;0;"Deutschland";"nicht angegeben";7;20;154;15
2023-01-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";521;977;6509;780
2023-01-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";371;848;6274;473
2023-01-04;0;"Deutschland";"FACHKLINIK";30;81;750;75
2023-01-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";416;716;6976;294
2023-01-04;0;"Deutschland";"nicht angegeben";11;13;161;15
2023-01-03;0;"Deutschland";"FACHKLINIK";36;81;752;75
2023-01-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";377;884;6201;471
2023-01-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";540;1006;6437;780
2023-01-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";423;732;6974;294
2023-01-03;0;"Deutschland";"nicht angegeben";13;12;162;15
2023-01-02;0;"Deutschland";"FACHKLINIK";40;85;736;74
2023-01-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";541;1022;6341;780
2023-01-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";386;897;6130;472
2023-01-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";414;781;6882;294
2023-01-02;0;"Deutschland";"nicht angegeben";13;15;157;15
2023-01-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";521;1099;6152;779
2023-01-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";391;894;6054;472
2023-01-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";414;764;6871;294
2023-01-01;0;"Deutschland";"FACHKLINIK";36;94;686;74
2023-01-01;0;"Deutschland";"nicht angegeben";14;18;153;15
2022-12-31;0;"Deutschland";"FACHKLINIK";37;80;700;74
2022-12-31;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";407;720;6928;296
2022-12-31;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";531;1112;6157;779
2022-12-31;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";379;898;6046;472
2022-12-31;0;"Deutschland";"nicht angegeben";12;16;155;15
2022-12-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";546;995;6291;780
2022-12-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";427;663;6987;297
2022-12-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";380;822;6116;472
2022-12-30;0;"Deutschland";"FACHKLINIK";34;92;702;74
