datum,bundesland_id,bundesland_name,versorgungsstufe,faelle_covid_aktuell,intensivbetten_betreibbar,anzahl_meldebereiche
2023-02-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",291,7705,293
2023-02-26,00,Deutschland,"FACHKLINIK",34,810,74
2023-02-26,00,Deutschland,"nicht angegeben",4,188,15
2023-02-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",287,7155,473
2023-02-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",424,7421,770
2023-02-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",291,7760,291
2023-02-25,00,Deutschland,"FACHKLINIK",35,815,74
2023-02-25,00,Deutschland,"nicht angegeben",4,188,15
2023-02-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",410,7457,769
2023-02-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",268,7224,473
2023-02-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",296,7806,291
2023-02-24,00,Deutschland,"FACHKLINIK",37,830,74
2023-02-24,00,Deutschland,"nicht angegeben",6,188,15
2023-02-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",260,7250,473
2023-02-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",404,7513,768
2023-02-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",304,7760,292
2023-02-23,00,Deutschland,"FACHKLINIK",37,835,74
2023-02-23,00,Deutschland,"nicht angegeben",5,188,15
2023-02-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",256,7259,473
2023-02-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",394,7539,770
2023-02-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",311,7836,293
2023-02-22,00,Deutschland,"FACHKLINIK",35,834,74
2023-02-22,00,Deutschland,"nicht angegeben",6,188,15
2023-02-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",265,7238,472
2023-02-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",368,7534,771
2023-02-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",297,7876,293
2023-02-21,00,Deutschland,"FACHKLINIK",33,841,75
2023-02-21,00,Deutschland,"nicht angegeben",8,189,15
2023-02-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",347,7601,772
2023-02-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",259,7197,472
2023-02-20,00,Deutschland,"FACHKLINIK",30,839,75
2023-02-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",286,7816,293
2023-02-20,00,Deutschland,"nicht angegeben",7,189,15
2023-02-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",315,7469,773
2023-02-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",230,7161,472
2023-02-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",257,7775,294
2023-02-19,00,Deutschland,"FACHKLINIK",30,814,75
2023-02-19,00,Deutschland,"nicht angegeben",6,189,15
2023-02-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",221,7202,471
2023-02-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",264,7817,293
2023-02-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",329,7521,773
2023-02-18,00,Deutschland,"FACHKLINIK",27,819,75
2023-02-18,00,Deutschland,"nicht angegeben",7,188,15
2023-02-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",226,7260,472
2023-02-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",349,7549,774
2023-02-17,00,Deutschland,"nicht angegeben",7,181,15
2023-02-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",263,7872,293
2023-02-17,00,Deutschland,"FACHKLINIK",29,839,75
2023-02-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",330,7589,772
2023-02-16,00,Deutschland,"FACHKLINIK",27,840,75
2023-02-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",243,7925,294
2023-02-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",230,7267,471
2023-02-16,00,Deutschland,"nicht angegeben",7,181,14
2023-02-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",226,7287,472
2023-02-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",304,7575,773
2023-02-15,00,Deutschland,"FACHKLINIK",18,843,75
2023-02-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",228,7933,294
2023-02-15,00,Deutschland,"nicht angegeben",2,181,14
2023-02-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",225,7292,473
2023-02-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",296,7592,772
2023-02-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",220,7932,294
2023-02-14,00,Deutschland,"FACHKLINIK",18,837,75
2023-02-14,00,Deutschland,"nicht angegeben",3,181,14
2023-02-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",293,7560,773
2023-02-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",224,7236,472
2023-02-13,00,Deutschland,"nicht angegeben",4,181,14
2023-02-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",203,7905,295
2023-02-13,00,Deutschland,"FACHKLINIK",18,833,75
2023-02-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",272,7444,772
2023-02-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",208,7224,471
2023-02-12,00,Deutschland,"FACHKLINIK",15,800,75
2023-02-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",213,7849,295
2023-02-12,00,Deutschland,"nicht angegeben",5,175,14
2023-02-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",264,7512,771
2023-02-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",199,7228,469
2023-02-11,00,Deutschland,"FACHKLINIK",16,806,74
2023-02-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",212,7908,295
2023-02-11,00,Deutschland,"nicht angegeben",4,172,14
2023-02-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",198,7247,469
2023-02-10,00,Deutschland,"FACHKLINIK",19,834,74
2023-02-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",246,7604,773
2023-02-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",202,7903,295
2023-02-10,00,Deutschland,"nicht angegeben",4,188,15
2023-02-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",190,7283,470
2023-02-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",246,7645,774
2023-02-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",204,7923,295
2023-02-09,00,Deutschland,"FACHKLINIK",22,838,74
2023-02-09,00,Deutschland,"nicht angegeben",5,186,15
2023-02-08,00,Deutschland,"FACHKLINIK",22,835,74
2023-02-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",192,7304,472
2023-02-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",255,7644,774
2023-02-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",214,7915,295
2023-02-08,00,Deutschland,"nicht angegeben",4,188,15
2023-02-07,00,Deutschland,"FACHKLINIK",20,832,74
2023-02-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",206,7904,295
2023-02-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",240,7641,774
2023-02-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",198,7262,473
2023-02-07,00,Deutschland,"nicht angegeben",4,188,15
2023-02-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",194,7211,473
2023-02-06,00,Deutschland,"FACHKLINIK",20,832,74
2023-02-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",227,7618,775
2023-02-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",194,7872,295
2023-02-06,00,Deutschland,"nicht angegeben",5,188,15
2023-02-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",222,7537,776
2023-02-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",186,7229,474
2023-02-05,00,Deutschland,"nicht angegeben",5,189,15
2023-02-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",181,7832,295
2023-02-05,00,Deutschland,"FACHKLINIK",22,815,74
2023-02-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",213,7549,776
2023-02-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",191,7263,474
2023-02-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",171,7883,296
2023-02-04,00,Deutschland,"FACHKLINIK",23,818,74
2023-02-04,00,Deutschland,"nicht angegeben",5,189,15
2023-02-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",180,7259,474
2023-02-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",223,7601,776
2023-02-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",189,7934,295
2023-02-03,00,Deutschland,"FACHKLINIK",22,838,74
2023-02-03,00,Deutschland,"nicht angegeben",2,189,15
2023-02-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",179,7332,475
2023-02-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",227,7627,775
2023-02-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",186,7950,296
2023-02-02,00,Deutschland,"FACHKLINIK",22,840,74
2023-02-02,00,Deutschland,"nicht angegeben",1,189,15
2023-02-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",212,7644,775
2023-02-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",182,7294,475
2023-02-01,00,Deutschland,"FACHKLINIK",24,853,75
2023-02-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",182,7937,295
2023-02-01,00,Deutschland,"nicht angegeben",00,189,15
2023-01-31,00,Deutschland,"SCHWERPUNKTVERSORGUNG",174,7299,475
2023-01-31,00,Deutschland,"FACHKLINIK",24,853,75
2023-01-31,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",211,7606,775
2023-01-31,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",188,7944,295
2023-01-31,00,Deutschland,"nicht angegeben",00,190,15
2023-01-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",179,7257,475
2023-01-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",226,7574,775
2023-01-30,00,Deutschland,"FACHKLINIK",24,847,75
2023-01-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",196,7866,295
2023-01-30,00,Deutschland,"nicht angegeben",1,191,15
2023-01-29,00,Deutschland,"FACHKLINIK",23,828,75
2023-01-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",211,7531,774
2023-01-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",167,7192,475
2023-01-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",195,7877,296
2023-01-29,00,Deutschland,"nicht angegeben",1,187,15
2023-01-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",168,7331,474
2023-01-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",204,7547,775
2023-01-28,00,Deutschland,"FACHKLINIK",24,832,75
2023-01-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",193,7919,296
2023-01-28,00,Deutschland,"nicht angegeben",2,187,15
2023-01-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",176,7273,475
2023-01-27,00,Deutschland,"FACHKLINIK",26,843,75
2023-01-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",210,7584,775
2023-01-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",198,7942,296
2023-01-27,00,Deutschland,"nicht angegeben",3,187,15
2023-01-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",217,7602,775
2023-01-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",176,7274,475
2023-01-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",213,7997,296
2023-01-26,00,Deutschland,"FACHKLINIK",26,847,75
2023-01-26,00,Deutschland,"nicht angegeben",3,189,15
2023-01-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",185,7296,475
2023-01-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",233,7624,776
2023-01-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",225,7988,296
2023-01-25,00,Deutschland,"FACHKLINIK",27,841,75
2023-01-25,00,Deutschland,"nicht angegeben",2,185,15
2023-01-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",177,7292,475
2023-01-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",250,7611,776
2023-01-24,00,Deutschland,"FACHKLINIK",26,846,75
2023-01-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",213,7950,296
2023-01-24,00,Deutschland,"nicht angegeben",3,185,15
2023-01-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",183,7225,475
2023-01-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",245,7570,776
2023-01-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",217,7851,296
2023-01-23,00,Deutschland,"FACHKLINIK",25,837,75
2023-01-23,00,Deutschland,"nicht angegeben",2,185,15
2023-01-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",246,7497,777
2023-01-22,00,Deutschland,"FACHKLINIK",23,810,75
2023-01-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",196,7217,477
2023-01-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",230,7822,295
2023-01-22,00,Deutschland,"nicht angegeben",4,179,15
2023-01-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",196,7238,475
2023-01-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",254,7520,778
2023-01-21,00,Deutschland,"FACHKLINIK",24,815,75
2023-01-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",242,7867,294
2023-01-21,00,Deutschland,"nicht angegeben",4,179,15
2023-01-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",279,7600,780
2023-01-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",202,7294,475
2023-01-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",264,7912,294
2023-01-20,00,Deutschland,"FACHKLINIK",27,848,75
2023-01-20,00,Deutschland,"nicht angegeben",3,180,15
2023-01-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",304,7635,778
2023-01-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",268,7781,295
2023-01-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",223,7314,476
2023-01-19,00,Deutschland,"nicht angegeben",3,176,15
2023-01-19,00,Deutschland,"FACHKLINIK",27,846,75
2023-01-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",230,7265,474
2023-01-18,00,Deutschland,"FACHKLINIK",28,839,75
2023-01-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",325,7665,778
2023-01-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",265,7757,292
2023-01-18,00,Deutschland,"nicht angegeben",2,183,15
2023-01-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",341,7630,778
2023-01-17,00,Deutschland,"FACHKLINIK",29,839,75
2023-01-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",277,7740,292
2023-01-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",249,7230,476
2023-01-17,00,Deutschland,"nicht angegeben",1,183,15
2023-01-16,00,Deutschland,"FACHKLINIK",29,839,75
2023-01-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",269,7234,474
2023-01-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",359,7594,779
2023-01-16,00,Deutschland,"nicht angegeben",2,183,15
2023-01-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",296,7665,292
2023-01-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",268,7179,474
2023-01-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",371,7498,779
2023-01-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",323,7636,293
2023-01-15,00,Deutschland,"FACHKLINIK",28,817,75
2023-01-15,00,Deutschland,"nicht angegeben",4,180,15
2023-01-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",266,7257,474
2023-01-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",364,7523,780
2023-01-14,00,Deutschland,"FACHKLINIK",30,825,75
2023-01-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",333,7659,292
2023-01-14,00,Deutschland,"nicht angegeben",4,178,15
2023-01-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",290,7265,474
2023-01-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",384,7540,780
2023-01-13,00,Deutschland,"FACHKLINIK",24,847,75
2023-01-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",357,7714,294
2023-01-13,00,Deutschland,"nicht angegeben",4,178,15
2023-01-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",413,7593,779
2023-01-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",305,7290,475
2023-01-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",358,7772,294
2023-01-12,00,Deutschland,"FACHKLINIK",24,837,75
2023-01-12,00,Deutschland,"nicht angegeben",4,181,15
2023-01-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",324,7281,475
2023-01-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",437,7580,779
2023-01-11,00,Deutschland,"FACHKLINIK",21,833,74
2023-01-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",364,7776,294
2023-01-11,00,Deutschland,"nicht angegeben",5,181,15
2023-01-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",336,7249,475
2023-01-10,00,Deutschland,"FACHKLINIK",22,825,74
2023-01-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",471,7552,778
2023-01-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",378,7728,294
2023-01-10,00,Deutschland,"nicht angegeben",7,181,15
2023-01-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",378,7130,473
2023-01-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",497,7460,779
2023-01-09,00,Deutschland,"FACHKLINIK",25,824,74
2023-01-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",376,7634,294
2023-01-09,00,Deutschland,"nicht angegeben",8,181,15
2023-01-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",384,7038,473
2023-01-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",491,7364,778
2023-01-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",367,7549,293
2023-01-08,00,Deutschland,"FACHKLINIK",28,793,75
2023-01-08,00,Deutschland,"nicht angegeben",11,178,15
2023-01-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",384,7050,471
2023-01-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",483,7384,776
2023-01-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",373,7563,293
2023-01-07,00,Deutschland,"FACHKLINIK",26,799,75
2023-01-07,00,Deutschland,"nicht angegeben",10,178,15
2023-01-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",485,7438,777
2023-01-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",399,7700,295
2023-01-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",376,7065,470
2023-01-06,00,Deutschland,"FACHKLINIK",27,824,75
2023-01-06,00,Deutschland,"nicht angegeben",9,178,15
2023-01-05,00,Deutschland,"FACHKLINIK",28,826,75
2023-01-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",498,7489,781
2023-01-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",368,7091,471
2023-01-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",409,7715,294
2023-01-05,00,Deutschland,"nicht angegeben",7,174,15
2023-01-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",521,7486,780
2023-01-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",371,7122,473
2023-01-04,00,Deutschland,"FACHKLINIK",30,831,75
2023-01-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",416,7692,294
2023-01-04,00,Deutschland,"nicht angegeben",11,174,15
2023-01-03,00,Deutschland,"FACHKLINIK",36,833,75
2023-01-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",377,7085,471
2023-01-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",540,7443,780
2023-01-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",423,7706,294
2023-01-03,00,Deutschland,"nicht angegeben",13,174,15
2023-01-02,00,Deutschland,"FACHKLINIK",40,821,74
2023-01-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",541,7363,780
2023-01-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",386,7027,472
2023-01-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",414,7663,294
2023-01-02,00,Deutschland,"nicht angegeben",13,172,15
2023-01-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",521,7251,779
2023-01-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",391,6948,472
2023-01-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",414,7635,294
2023-01-01,00,Deutschland,"FACHKLINIK",36,780,74
2023-01-01,00,Deutschland,"nicht angegeben",14,171,15
2022-12-31,00,Deutschland,"FACHKLINIK",37,780,74
2022-12-31,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",407,7648,296
2022-12-31,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",531,7269,779
2022-12-31,00,Deutschland,"SCHWERPUNKTVERSORGUNG",379,6944,472
2022-12-31,00,Deutschland,"nicht angegeben",12,171,15
2022-12-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",546,7286,780
2022-12-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",427,7650,297
2022-12-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",380,6938,472
2022-12-30,00,Deutschland,"FACHKLINIK",34,794,74
2022-12-30,00,Deutschland,"nicht angegeben",11,172,15
2022-12-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",364,6947,472
2022-12-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",548,7322,781
2022-12-29,00,Deutschland,"FACHKLINIK",36,790,74
2022-12-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",429,7700,297
2022-12-29,00,Deutschland,"nicht angegeben",9,173,15
2022-12-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",551,7314,780
2022-12-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",359,6975,472
2022-12-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",429,7700,297
2022-12-28,00,Deutschland,"FACHKLINIK",37,799,74
2022-12-28,00,Deutschland,"nicht angegeben",11,173,15
2022-12-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",366,6986,474
2022-12-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",546,7253,780
2022-12-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",421,7660,297
2022-12-27,00,Deutschland,"FACHKLINIK",39,784,74
2022-12-27,00,Deutschland,"nicht angegeben",12,170,15
2022-12-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",359,6951,474
2022-12-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",538,7192,780
2022-12-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",371,7654,297
2022-12-26,00,Deutschland,"FACHKLINIK",32,764,72
2022-12-26,00,Deutschland,"nicht angegeben",12,169,15
2022-12-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",345,6971,474
2022-12-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",508,7186,779
2022-12-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",371,7626,297
2022-12-25,00,Deutschland,"FACHKLINIK",35,768,73
2022-12-25,00,Deutschland,"nicht angegeben",9,170,15
2022-12-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",333,6945,477
2022-12-24,00,Deutschland,"FACHKLINIK",34,776,73
2022-12-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",510,7208,780
2022-12-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",359,7630,297
2022-12-24,00,Deutschland,"nicht angegeben",9,173,15
2022-12-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",357,6961,475
2022-12-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",512,7278,780
2022-12-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",362,7638,297
2022-12-23,00,Deutschland,"FACHKLINIK",30,786,73
2022-12-23,00,Deutschland,"nicht angegeben",9,173,15
2022-12-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",481,7284,780
2022-12-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",351,6950,475
2022-12-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",377,7657,296
2022-12-22,00,Deutschland,"FACHKLINIK",27,835,75
2022-12-22,00,Deutschland,"nicht angegeben",7,172,15
2022-12-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",347,6967,474
2022-12-21,00,Deutschland,"FACHKLINIK",28,837,75
2022-12-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",487,7305,780
2022-12-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",363,7651,296
2022-12-21,00,Deutschland,"nicht angegeben",6,172,15
2022-12-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",368,7675,296
2022-12-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",475,7303,779
2022-12-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",321,6931,473
2022-12-20,00,Deutschland,"FACHKLINIK",26,834,75
2022-12-20,00,Deutschland,"nicht angegeben",6,174,15
2022-12-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",467,7274,780
